timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1551114570343,162,HTTP Request,200,OK,Thread Group 1-1,text,true,,391759,120,1,1,https://www.trendyol.com/,80,0,29
1551114570507,128,HTTP Request,200,OK,Thread Group 1-1,text,true,,392709,137,1,1,https://www.trendyol.com/Butik/Liste/Kadin,54,0,0
1551114570635,257,HTTP Request,200,OK,Thread Group 1-1,text,true,,873453,146,1,1,https://www.trendyol.com/kadin+elbise?qs=navigation,93,0,0
1551114570892,291,HTTP Request,200,OK,Thread Group 1-1,text,true,,918926,147,1,1,https://www.trendyol.com/kadin+t-shirt?qs=navigation,117,0,0
1551114571183,582,HTTP Request,200,OK,Thread Group 1-1,text,true,,867591,161,1,1,https://www.trendyol.com/kadin+bluz--tunik--bustiyer?qs=navigation,405,0,0
1551114571765,282,HTTP Request,200,OK,Thread Group 1-1,text,true,,921703,146,1,1,https://www.trendyol.com/kadin+gomlek?qs=navigation,104,0,0
1551114572047,591,HTTP Request,200,OK,Thread Group 1-1,text,true,,884239,152,1,1,https://www.trendyol.com/kadin+kazak--hirka?qs=navigation,411,0,0
1551114572638,371,HTTP Request,200,OK,Thread Group 1-1,text,true,,928284,150,1,1,https://www.trendyol.com/kadin+kaban-mont?qs=navigation,175,0,31
1551114573008,297,HTTP Request,200,OK,Thread Group 1-1,text,true,,929523,151,1,1,https://www.trendyol.com/kadin+ceket-yelek?qs=navigation,115,0,0
1551114573305,573,HTTP Request,200,OK,Thread Group 1-1,text,true,,919597,150,1,1,https://www.trendyol.com/kadin+sweatshirt?qs=navigation,380,0,0
1551114573878,622,HTTP Request,200,OK,Thread Group 1-1,text,true,,941131,148,1,1,https://www.trendyol.com/kadin+pantolon?qs=navigation,413,0,0
1551114574501,616,HTTP Request,200,OK,Thread Group 1-1,text,true,,956577,144,1,1,https://www.trendyol.com/kadin+jean?qs=navigation,412,0,0
1551114575117,567,HTTP Request,200,OK,Thread Group 1-1,text,true,,812239,154,1,1,https://www.trendyol.com/kadin+tesettur-giyim?qs=navigation,378,0,30
1551114575684,573,HTTP Request,200,OK,Thread Group 1-1,text,true,,875882,151,1,1,https://www.trendyol.com/kadin+buyuk-beden?qs=navigation,380,0,0
1551114576257,532,HTTP Request,200,OK,Thread Group 1-1,text,true,,903981,161,1,1,https://www.trendyol.com/kadin+ic-camasiri-takimlari?qs=navigation,346,0,0
1551114576789,297,HTTP Request,200,OK,Thread Group 1-1,text,true,,892296,153,1,1,https://www.trendyol.com/kadin+pijama-takimi?qs=navigation,124,0,0
1551114577086,246,HTTP Request,200,OK,Thread Group 1-1,text,true,,817945,146,1,1,https://www.trendyol.com/kadin+sutyen?qs=navigation,89,0,0
1551114577333,537,HTTP Request,200,OK,Thread Group 1-1,text,true,,791341,147,1,1,https://www.trendyol.com/kadin+gecelik?qs=navigation,355,0,29
1551114577871,531,HTTP Request,200,OK,Thread Group 1-1,text,true,,797359,153,1,1,https://www.trendyol.com/kadin+fantazi-giyim?qs=navigation,370,0,0
1551114578402,320,HTTP Request,200,OK,Thread Group 1-1,text,true,,949813,147,1,1,https://www.trendyol.com/kadin+esofman?qs=navigation,135,0,0
1551114578722,554,HTTP Request,200,OK,Thread Group 1-1,text,true,,936482,152,1,1,https://www.trendyol.com/kadin+spor-t-shirt?qs=navigation,360,0,0
1551114579276,510,HTTP Request,200,OK,Thread Group 1-1,text,true,,857769,154,1,1,https://www.trendyol.com/kadin+sporcu-sutyeni?qs=navigation,325,0,0
1551114579786,593,HTTP Request,200,OK,Thread Group 1-1,text,true,,914307,155,1,1,https://www.trendyol.com/kadin+spor-sweatshirt?qs=navigation,406,0,30
1551114580379,549,HTTP Request,200,OK,Thread Group 1-1,text,true,,914008,149,1,1,https://www.trendyol.com/kadin+spor-tayt?qs=navigation,347,0,0
1551114580928,577,HTTP Request,200,OK,Thread Group 1-1,text,true,,903073,161,1,1,https://www.trendyol.com/kadin+spor-ceket+spor-yelek?qs=navigation,389,0,0
1551114581506,296,HTTP Request,200,OK,Thread Group 1-1,text,true,,901085,156,1,1,https://www.trendyol.com/kadin+topuklu-ayakkabi?qs=navigation,118,0,0
1551114581802,626,HTTP Request,200,OK,Thread Group 1-1,text,true,,997836,153,1,1,https://www.trendyol.com/kadin+spor-ayakkabi?qs=navigation,423,0,30
1551114582428,581,HTTP Request,200,OK,Thread Group 1-1,text,true,,963652,143,1,1,https://www.trendyol.com/kadin+bot?qs=navigation,366,0,0
1551114583008,541,HTTP Request,200,OK,Thread Group 1-1,text,true,,961242,145,1,1,https://www.trendyol.com/kadin+cizme?qs=navigation,341,0,0
1551114583550,584,HTTP Request,200,OK,Thread Group 1-1,text,true,,962862,145,1,1,https://www.trendyol.com/kadin+babet?qs=navigation,380,0,0
1551114584135,630,HTTP Request,200,OK,Thread Group 1-1,text,true,,949265,155,1,1,https://www.trendyol.com/kadin+gunluk-ayakkabi?qs=navigation,425,0,29
1551114584765,688,HTTP Request,200,OK,Thread Group 1-1,text,true,,1044160,144,1,1,https://www.trendyol.com/kadin+saat?qs=navigation,467,0,0
1551114585453,544,HTTP Request,200,OK,Thread Group 1-1,text,true,,874909,153,1,1,https://www.trendyol.com/kadin+gunes-gozlugu?qs=navigation,368,0,0
1551114585997,782,HTTP Request,200,OK,Thread Group 1-1,text,true,,1078930,145,1,1,https://www.trendyol.com/kadin+canta?qs=navigation,552,0,0
1551114586779,560,HTTP Request,200,OK,Thread Group 1-1,text,true,,862343,160,1,1,https://www.trendyol.com/kadin+sapka--bere--eldiven?qs=navigation,381,0,31
1551114587339,599,HTTP Request,200,OK,Thread Group 1-1,text,true,,880987,144,1,1,https://www.trendyol.com/kadin+taki?qs=navigation,401,0,0
1551114587938,537,HTTP Request,200,OK,Thread Group 1-1,text,true,,835548,159,1,1,https://www.trendyol.com/kadin+parfum-ve-deodorant?qs=navigation,370,0,0
1551114588475,617,HTTP Request,200,OK,Thread Group 1-1,text,true,,1015898,145,1,1,https://www.trendyol.com/ten-makyaji?qs=navigation,409,0,0
1551114589092,559,HTTP Request,200,OK,Thread Group 1-1,text,true,,1017815,145,1,1,https://www.trendyol.com/goz-makyaji?qs=navigation,347,0,28
1551114589651,604,HTTP Request,200,OK,Thread Group 1-1,text,true,,1033161,147,1,1,https://www.trendyol.com/dudak-makyaji?qs=navigation,362,0,0
1551114590255,566,HTTP Request,200,OK,Thread Group 1-1,text,true,,882419,151,1,1,https://www.trendyol.com/kadin+cilt-bakimi?qs=navigation,366,0,0
1551114590821,597,HTTP Request,200,OK,Thread Group 1-1,text,true,,899942,150,1,1,https://www.trendyol.com/kadin+agiz-bakim?qs=navigation,411,0,0
1551114591419,593,HTTP Request,200,OK,Thread Group 1-1,text,true,,889287,150,1,1,https://www.trendyol.com/kadin+sac-bakimi?qs=navigation,403,0,28
1551114592012,516,HTTP Request,200,OK,Thread Group 1-1,text,true,,818191,162,1,1,https://www.trendyol.com/kadin+cinsel-saglik-urunleri?qs=navigation,345,0,0
1551114592528,494,HTTP Request,200,OK,Thread Group 1-1,text,true,,768353,150,1,1,https://www.trendyol.com/kadin+pamuk--ped?qs=navigation,317,0,0
1551114593022,476,HTTP Request,200,OK,Thread Group 1-1,text,true,,839633,160,1,1,https://www.trendyol.com/kadin+tiras-agda-epilasyon?qs=navigation,306,0,0
1551114593498,652,HTTP Request,200,OK,Thread Group 1-1,text,true,,1190005,149,1,1,https://www.trendyol.com/epilasyon-aleti?qs=navigation,410,0,29
1551114594150,826,HTTP Request,200,OK,Thread Group 1-1,text,true,,1207698,157,1,1,https://www.trendyol.com/ev--yasam+spor-aletleri?qs=navigation,581,0,0
1551114594976,606,HTTP Request,200,OK,Thread Group 1-1,text,true,,1143555,144,1,1,https://www.trendyol.com/aydinlatma?qs=navigation,368,0,0
1551114595583,1120,HTTP Request,200,OK,Thread Group 1-1,text,true,,1131725,147,1,1,https://www.trendyol.com/ev-dekorasyon?qs=navigation,891,0,29
1551114596703,964,HTTP Request,200,OK,Thread Group 1-1,text,true,,1202723,155,1,1,https://www.trendyol.com/ev--yasam+ev-tekstili?qs=navigation,723,0,0
1551114597667,686,HTTP Request,200,OK,Thread Group 1-1,text,true,,1195635,152,1,1,https://www.trendyol.com/kitap--muzik--hobi?qs=navigation,448,0,28
1551114598353,547,HTTP Request,200,OK,Thread Group 1-1,text,true,,1138324,160,1,1,https://www.trendyol.com/kirtasiye-ofis-malzemeleri?qs=navigation,310,0,0
1551114598900,591,HTTP Request,200,OK,Thread Group 1-1,text,true,,1146152,145,1,1,https://www.trendyol.com/supermarket?qs=navigation,361,0,0
1551114599491,714,HTTP Request,200,OK,Thread Group 1-1,text,true,,1058301,150,1,1,https://www.trendyol.com/kadin+luks-canta?qs=navigation,497,0,0
1551114600205,567,HTTP Request,200,OK,Thread Group 1-1,text,true,,941296,153,1,1,https://www.trendyol.com/kadin+luks-ayakkabi?qs=navigation,375,0,29
1551114600772,620,HTTP Request,200,OK,Thread Group 1-1,text,true,,905590,150,1,1,https://www.trendyol.com/kadin+luks-giyim?qs=navigation,421,0,0
1551114601393,131,HTTP Request,200,OK,Thread Group 1-1,text,true,,390762,137,1,1,https://www.trendyol.com/Butik/Liste/Erkek,51,0,0
1551114601524,348,HTTP Request,200,OK,Thread Group 1-1,text,true,,930929,147,1,1,https://www.trendyol.com/erkek+t-shirt?qs=navigation,163,0,0
1551114601872,280,HTTP Request,200,OK,Thread Group 1-1,text,true,,893679,146,1,1,https://www.trendyol.com/erkek+gomlek?qs=navigation,107,0,0
1551114602152,525,HTTP Request,200,OK,Thread Group 1-1,text,true,,905656,152,1,1,https://www.trendyol.com/erkek+kazak--hirka?qs=navigation,342,0,0
1551114602677,574,HTTP Request,200,OK,Thread Group 1-1,text,true,,923363,150,1,1,https://www.trendyol.com/erkek+kaban-mont?qs=navigation,376,0,38
1551114603252,553,HTTP Request,200,OK,Thread Group 1-1,text,true,,937648,151,1,1,https://www.trendyol.com/erkek+ceket-yelek?qs=navigation,370,0,0
1551114603806,558,HTTP Request,200,OK,Thread Group 1-1,text,true,,903420,150,1,1,https://www.trendyol.com/erkek+sweatshirt?qs=navigation,372,0,0
1551114604364,535,HTTP Request,200,OK,Thread Group 1-1,text,true,,901329,149,1,1,https://www.trendyol.com/erkek+yagmurluk?qs=navigation,338,0,0
1551114604899,598,HTTP Request,200,OK,Thread Group 1-1,text,true,,963386,148,1,1,https://www.trendyol.com/erkek+pantolon?qs=navigation,381,0,30
1551114605497,624,HTTP Request,200,OK,Thread Group 1-1,text,true,,1075258,144,1,1,https://www.trendyol.com/erkek+jean?qs=navigation,404,0,0
1551114606121,298,HTTP Request,200,OK,Thread Group 1-1,text,true,,917755,157,1,1,https://www.trendyol.com/erkek+polo-yaka-t-shirt?qs=navigation,121,0,0
1551114606419,560,HTTP Request,200,OK,Thread Group 1-1,text,true,,909586,156,1,1,https://www.trendyol.com/erkek+pardesu-trenckot?qs=navigation,373,0,0
1551114606979,690,HTTP Request,200,OK,Thread Group 1-1,text,true,,888642,152,1,1,https://www.trendyol.com/erkek+takim-elbise?qs=navigation,504,0,30
1551114607669,577,HTTP Request,200,OK,Thread Group 1-1,text,true,,852630,153,1,1,https://www.trendyol.com/erkek+gunes-gozlugu?qs=navigation,352,0,0
1551114608245,619,HTTP Request,200,OK,Thread Group 1-1,text,true,,1012710,144,1,1,https://www.trendyol.com/erkek+saat?qs=navigation,412,0,0
1551114608864,504,HTTP Request,200,OK,Thread Group 1-1,text,true,,842650,160,1,1,https://www.trendyol.com/erkek+sapka--bere--eldiven?qs=navigation,330,0,0
1551114609368,531,HTTP Request,200,OK,Thread Group 1-1,text,true,,812076,155,1,1,https://www.trendyol.com/erkek+cuzdan--kartlik?qs=navigation,359,0,28
1551114609899,681,HTTP Request,200,OK,Thread Group 1-1,text,true,,1046095,145,1,1,https://www.trendyol.com/erkek+canta?qs=navigation,469,0,0
1551114610580,507,HTTP Request,200,OK,Thread Group 1-1,text,true,,903767,145,1,1,https://www.trendyol.com/erkek+kemer?qs=navigation,318,0,0
1551114611087,481,HTTP Request,200,OK,Thread Group 1-1,text,true,,821467,145,1,1,https://www.trendyol.com/erkek+boxer?qs=navigation,308,0,0
1551114611568,553,HTTP Request,200,OK,Thread Group 1-1,text,true,,895862,145,1,1,https://www.trendyol.com/erkek+atlet?qs=navigation,372,0,30
1551114612121,640,HTTP Request,200,OK,Thread Group 1-1,text,true,,871531,153,1,1,https://www.trendyol.com/erkek+pijama-takimi?qs=navigation,465,0,0
1551114612761,668,HTTP Request,200,OK,Thread Group 1-1,text,true,,839026,145,1,1,https://www.trendyol.com/erkek+corap?qs=navigation,485,0,0
1551114613429,334,HTTP Request,200,OK,Thread Group 1-1,text,true,,1004460,153,1,1,https://www.trendyol.com/erkek+spor-ayakkabi?qs=navigation,134,0,0
1551114613763,575,HTTP Request,200,OK,Thread Group 1-1,text,true,,934011,155,1,1,https://www.trendyol.com/erkek+gunluk-ayakkabi?qs=navigation,369,0,29
1551114614338,590,HTTP Request,200,OK,Thread Group 1-1,text,true,,931905,143,1,1,https://www.trendyol.com/erkek+bot?qs=navigation,400,0,0
1551114614929,644,HTTP Request,200,OK,Thread Group 1-1,text,true,,982747,147,1,1,https://www.trendyol.com/erkek+sneaker?qs=navigation,442,0,0
1551114615573,277,HTTP Request,200,OK,Thread Group 1-1,text,true,,906100,155,1,1,https://www.trendyol.com/erkek+klasik-ayakkabi?qs=navigation,102,0,0
1551114615850,584,HTTP Request,200,OK,Thread Group 1-1,text,true,,910494,153,1,1,https://www.trendyol.com/erkek+loafer+oxford?qs=navigation,393,0,29
1551114616434,442,HTTP Request,200,OK,Thread Group 1-1,text,true,,787815,159,1,1,https://www.trendyol.com/erkek+parfum-ve-deodorant?qs=navigation,274,0,0
1551114616876,482,HTTP Request,200,OK,Thread Group 1-1,text,true,,814935,154,1,1,https://www.trendyol.com/erkek+tiras-urunleri?qs=navigation,310,0,0
1551114617359,437,HTTP Request,200,OK,Thread Group 1-1,text,true,,782494,158,1,1,https://www.trendyol.com/erkek+sac-sekillendirici?qs=navigation,275,0,0
1551114617797,481,HTTP Request,200,OK,Thread Group 1-1,text,true,,791386,162,1,1,https://www.trendyol.com/erkek+cinsel-saglik-urunleri?qs=navigation,300,0,0
1551114618278,610,HTTP Request,200,OK,Thread Group 1-1,text,true,,897561,147,1,1,https://www.trendyol.com/erkek+esofman?qs=navigation,422,0,29
1551114618888,516,HTTP Request,200,OK,Thread Group 1-1,text,true,,895089,152,1,1,https://www.trendyol.com/erkek+spor-t-shirt?qs=navigation,330,0,0
1551114619404,275,HTTP Request,200,OK,Thread Group 1-1,text,true,,886037,149,1,1,https://www.trendyol.com/erkek+spor-sort?qs=navigation,104,0,0
1551114619679,569,HTTP Request,200,OK,Thread Group 1-1,text,true,,900312,161,1,1,https://www.trendyol.com/erkek+spor-ceket+spor-yelek?qs=navigation,369,0,0
1551114620248,304,HTTP Request,200,OK,Thread Group 1-1,text,true,,988523,153,1,1,https://www.trendyol.com/erkek+spor-ayakkabi?qs=navigation,90,0,0
1551114620552,819,HTTP Request,200,OK,Thread Group 1-1,text,true,,1191754,157,1,1,https://www.trendyol.com/ev--yasam+spor-aletleri?qs=navigation,585,0,30
1551114621371,535,HTTP Request,200,OK,Thread Group 1-1,text,true,,884296,153,1,1,https://www.trendyol.com/erkek+outdoor-giyim?qs=navigation,358,0,0
1551114621906,619,HTTP Request,200,OK,Thread Group 1-1,text,true,,956456,156,1,1,https://www.trendyol.com/erkek+outdoor-ayakkabi?qs=navigation,337,0,0
1551114622525,633,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123922,148,1,1,https://www.trendyol.com/aksiyon-kamera?qs=navigation,407,0,0
1551114623158,731,HTTP Request,200,OK,Thread Group 1-1,text,true,,1061796,152,1,1,https://www.trendyol.com/ev--yasam+bisiklet?qs=navigation,512,0,29
1551114623889,579,HTTP Request,200,OK,Thread Group 1-1,text,true,,1133250,151,1,1,https://www.trendyol.com/tirmanis-urunleri?qs=navigation,349,0,0
1551114624468,610,HTTP Request,200,OK,Thread Group 1-1,text,true,,1134699,151,1,1,https://www.trendyol.com/bilgisayar-tablet?qs=navigation,383,0,0
1551114625079,550,HTTP Request,200,OK,Thread Group 1-1,text,true,,1116997,157,1,1,https://www.trendyol.com/oyun-ve-oyun-konsollari?qs=navigation,324,0,0
1551114625629,674,HTTP Request,200,OK,Thread Group 1-1,text,true,,1121269,148,1,1,https://www.trendyol.com/tiras-makinesi?qs=navigation,446,0,29
1551114626303,539,HTTP Request,200,OK,Thread Group 1-1,text,true,,1126470,149,1,1,https://www.trendyol.com/akilli-bileklik?qs=navigation,312,0,0
1551114626843,974,HTTP Request,200,OK,Thread Group 1-1,text,true,,1294135,145,1,1,https://www.trendyol.com/akilli-saat?qs=navigation,351,0,0
1551114627817,708,HTTP Request,200,OK,Thread Group 1-1,text,true,,1120358,146,1,1,https://www.trendyol.com/cep-telefonu?qs=navigation,464,0,27
1551114628525,697,HTTP Request,200,OK,Thread Group 1-1,text,true,,1024468,150,1,1,https://www.trendyol.com/erkek+luks-canta?qs=navigation,492,0,0
1551114629222,547,HTTP Request,200,OK,Thread Group 1-1,text,true,,912028,153,1,1,https://www.trendyol.com/erkek+luks-ayakkabi?qs=navigation,360,0,0
1551114629769,487,HTTP Request,200,OK,Thread Group 1-1,text,true,,897039,150,1,1,https://www.trendyol.com/erkek+luks-giyim?qs=navigation,300,0,0
1551114630256,134,HTTP Request,200,OK,Thread Group 1-1,text,true,,384897,137,1,1,https://www.trendyol.com/Butik/Liste/cocuk,61,0,30
1551114630390,447,HTTP Request,200,OK,Thread Group 1-1,text,true,,733942,156,1,1,https://www.trendyol.com/cocuk+bebek-body-zibin?qs=navigation,290,0,0
1551114630837,495,HTTP Request,200,OK,Thread Group 1-1,text,true,,732234,174,1,1,"https://www.trendyol.com/cocuk+tulum-salopet?yasgrubu=2-1,1-1&amp;qs=navigation",337,0,0
1551114631332,479,HTTP Request,200,OK,Thread Group 1-1,text,true,,755193,155,1,1,https://www.trendyol.com/cocuk+bebek-takimlari?qs=navigation,307,0,0
1551114631811,466,HTTP Request,200,OK,Thread Group 1-1,text,true,,773541,175,1,1,"https://www.trendyol.com/cocuk+pantolon--sort?yasgrubu=2-1,1-1&amp;qs=navigation",306,0,0
1551114632277,481,HTTP Request,200,OK,Thread Group 1-1,text,true,,761624,168,1,1,"https://www.trendyol.com/cocuk+t-shirt?yasgrubu=2-1,1-1&amp;qs=navigation",319,0,29
1551114632760,416,HTTP Request,200,OK,Thread Group 1-1,text,true,,749822,173,1,1,"https://www.trendyol.com/cocuk+kazak--hirka?yasgrubu=2-1,1-1&amp;qs=navigation",256,0,0
1551114633177,210,HTTP Request,200,OK,Thread Group 1-1,text,true,,739737,171,1,1,"https://www.trendyol.com/cocuk+kaban-mont?yasgrubu=2-1,1-1&amp;qs=navigation",66,0,0
1551114633387,529,HTTP Request,200,OK,Thread Group 1-1,text,true,,788043,169,1,1,"https://www.trendyol.com/cocuk+ic-giyim?yasgrubu=2-1,1-1&amp;qs=navigation",366,0,0
1551114633916,504,HTTP Request,200,OK,Thread Group 1-1,text,true,,885696,169,1,1,"https://www.trendyol.com/cocuk+ayakkabi?yasgrubu=2-1,1-1&amp;qs=navigation",317,0,0
1551114634420,520,HTTP Request,200,OK,Thread Group 1-1,text,true,,728712,150,1,1,https://www.trendyol.com/cocuk+bebek-bezi?qs=navigation,357,0,30
1551114634941,458,HTTP Request,200,OK,Thread Group 1-1,text,true,,715200,154,1,1,https://www.trendyol.com/cocuk+bebek-mamalari?qs=navigation,289,0,0
1551114635399,460,HTTP Request,200,OK,Thread Group 1-1,text,true,,717424,152,1,1,https://www.trendyol.com/cocuk+islak-mendil?qs=navigation,294,0,0
1551114635859,497,HTTP Request,200,OK,Thread Group 1-1,text,true,,866860,163,1,1,https://www.trendyol.com/cocuk+elbise?yasgrubu=2-2&amp;qs=navigation,313,0,0
1551114636356,504,HTTP Request,200,OK,Thread Group 1-1,text,true,,872226,164,1,1,https://www.trendyol.com/cocuk+t-shirt?yasgrubu=2-2&amp;qs=navigation,322,0,0
1551114636861,314,HTTP Request,200,OK,Thread Group 1-1,text,true,,887702,167,1,1,https://www.trendyol.com/cocuk+sweatshirt?yasgrubu=2-2&amp;qs=navigation,133,0,28
1551114637175,517,HTTP Request,200,OK,Thread Group 1-1,text,true,,928278,169,1,1,https://www.trendyol.com/cocuk+kazak--hirka?yasgrubu=2-2&amp;qs=navigation,329,0,0
1551114637692,549,HTTP Request,200,OK,Thread Group 1-1,text,true,,905529,167,1,1,https://www.trendyol.com/cocuk+kaban-mont?yasgrubu=2-2&amp;qs=navigation,365,0,0
1551114638242,557,HTTP Request,200,OK,Thread Group 1-1,text,true,,885320,171,1,1,https://www.trendyol.com/cocuk+esofman-takimi?yasgrubu=2-2&amp;qs=navigation,367,0,0
1551114638799,498,HTTP Request,200,OK,Thread Group 1-1,text,true,,888690,165,1,1,https://www.trendyol.com/cocuk+ic-giyim?yasgrubu=2-2&amp;qs=navigation,314,0,0
1551114639297,531,HTTP Request,200,OK,Thread Group 1-1,text,true,,893820,171,1,1,https://www.trendyol.com/cocuk+pantolon--sort?yasgrubu=2-2&amp;qs=navigation,344,0,30
1551114639829,562,HTTP Request,200,OK,Thread Group 1-1,text,true,,932840,170,1,1,https://www.trendyol.com/cocuk+spor-ayakkabi?yasgrubu=2-2&amp;qs=navigation,342,0,0
1551114640392,563,HTTP Request,200,OK,Thread Group 1-1,text,true,,870656,172,1,1,https://www.trendyol.com/cocuk+gunluk-ayakkabi?yasgrubu=2-2&amp;qs=navigation,353,0,0
1551114640955,582,HTTP Request,200,OK,Thread Group 1-1,text,true,,908075,160,1,1,https://www.trendyol.com/cocuk+bot?yasgrubu=2-2&amp;qs=navigation,387,0,0
1551114641537,519,HTTP Request,200,OK,Thread Group 1-1,text,true,,856338,162,1,1,https://www.trendyol.com/cocuk+cizme?yasgrubu=2-2&amp;qs=navigation,339,0,30
1551114642056,505,HTTP Request,200,OK,Thread Group 1-1,text,true,,862819,164,1,1,https://www.trendyol.com/cocuk+t-shirt?yasgrubu=1-2&amp;qs=navigation,315,0,0
1551114642562,569,HTTP Request,200,OK,Thread Group 1-1,text,true,,802444,163,1,1,https://www.trendyol.com/cocuk+gomlek?yasgrubu=1-2&amp;qs=navigation,397,0,0
1551114643132,560,HTTP Request,200,OK,Thread Group 1-1,text,true,,885658,167,1,1,https://www.trendyol.com/cocuk+sweatshirt?yasgrubu=1-2&amp;qs=navigation,368,0,0
1551114643692,595,HTTP Request,200,OK,Thread Group 1-1,text,true,,922491,169,1,1,https://www.trendyol.com/cocuk+kazak--hirka?yasgrubu=1-2&amp;qs=navigation,400,0,29
1551114644288,499,HTTP Request,200,OK,Thread Group 1-1,text,true,,897266,167,1,1,https://www.trendyol.com/cocuk+kaban-mont?yasgrubu=1-2&amp;qs=navigation,312,0,0
1551114644788,561,HTTP Request,200,OK,Thread Group 1-1,text,true,,890556,165,1,1,https://www.trendyol.com/cocuk+pantolon?yasgrubu=1-2&amp;qs=navigation,380,0,0
1551114645349,515,HTTP Request,200,OK,Thread Group 1-1,text,true,,895801,171,1,1,https://www.trendyol.com/cocuk+esofman-takimi?yasgrubu=1-2&amp;qs=navigation,327,0,0
1551114645864,577,HTTP Request,200,OK,Thread Group 1-1,text,true,,878536,165,1,1,https://www.trendyol.com/cocuk+ic-giyim?yasgrubu=1-2&amp;qs=navigation,394,0,31
1551114646441,509,HTTP Request,200,OK,Thread Group 1-1,text,true,,920032,170,1,1,https://www.trendyol.com/cocuk+spor-ayakkabi?yasgrubu=1-2&amp;qs=navigation,321,0,0
1551114646950,516,HTTP Request,200,OK,Thread Group 1-1,text,true,,874027,172,1,1,https://www.trendyol.com/cocuk+gunluk-ayakkabi?yasgrubu=1-2&amp;qs=navigation,337,0,0
1551114647466,522,HTTP Request,200,OK,Thread Group 1-1,text,true,,902240,160,1,1,https://www.trendyol.com/cocuk+bot?yasgrubu=1-2&amp;qs=navigation,329,0,0
1551114647988,625,HTTP Request,200,OK,Thread Group 1-1,text,true,,905891,173,1,1,https://www.trendyol.com/cocuk+outdoor-ayakkabi?yasgrubu=1-2&amp;qs=navigation,418,0,34
1551114648614,509,HTTP Request,200,OK,Thread Group 1-1,text,true,,1008644,153,1,1,https://www.trendyol.com/bebek-arabasi-puset?qs=navigation,300,0,0
