timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1551114730391,641,HTTP Request,200,OK,Thread Group 1-1,text,true,,1146002,143,1,1,https://www.trendyol.com/boya-seti?qs=navigation,410,0,30
1551114731032,573,HTTP Request,200,OK,Thread Group 1-1,text,true,,1114264,156,1,1,https://www.trendyol.com/oto-brandalar-guneslik?qs=navigation,349,0,0
1551114731605,623,HTTP Request,200,OK,Thread Group 1-1,text,true,,1137596,150,1,1,https://www.trendyol.com/arac-ic-aksesuar?qs=navigation,391,0,0
1551114732228,554,HTTP Request,200,OK,Thread Group 1-1,text,true,,1122183,164,1,1,https://www.trendyol.com/oto-bakim-ve-temizlik-urunleri?qs=navigation,325,0,0
1551114732782,588,HTTP Request,200,OK,Thread Group 1-1,text,true,,1131073,160,1,1,https://www.trendyol.com/oto-ses-goruntu-sistemleri?qs=navigation,354,0,32
1551114733370,557,HTTP Request,200,OK,Thread Group 1-1,text,true,,1142254,154,1,1,https://www.trendyol.com/ev-bakim-ve-temizlik?qs=navigation,323,0,0
1551114733927,727,HTTP Request,200,OK,Thread Group 1-1,text,true,,1125717,147,1,1,https://www.trendyol.com/gida-urunleri?qs=navigation,467,0,0
1551114734654,569,HTTP Request,200,OK,Thread Group 1-1,text,true,,1124649,149,1,1,https://www.trendyol.com/icecek-urunleri?qs=navigation,336,0,0
1551114735223,355,HTTP Request,200,OK,Thread Group 1-1,text,true,,1002262,144,1,1,https://www.trendyol.com/bebek-bezi?qs=navigation,158,0,29
1551114735578,519,HTTP Request,200,OK,Thread Group 1-1,text,true,,989388,146,1,1,https://www.trendyol.com/islak-mendil?qs=navigation,316,0,0
1551114736097,589,HTTP Request,200,OK,Thread Group 1-1,text,true,,1162997,145,1,1,https://www.trendyol.com/kedi-mamasi?qs=navigation,337,0,0
1551114736686,518,HTTP Request,200,OK,Thread Group 1-1,text,true,,1126923,143,1,1,https://www.trendyol.com/kedi-kumu?qs=navigation,272,0,0
1551114737204,585,HTTP Request,200,OK,Thread Group 1-1,text,true,,1158235,146,1,1,https://www.trendyol.com/kopek-mamasi?qs=navigation,330,0,0
1551114737789,684,HTTP Request,200,OK,Thread Group 1-1,text,true,,1130351,157,1,1,https://www.trendyol.com/kedi-mama-ve-su-kaplari?qs=navigation,447,0,29
1551114738473,1082,HTTP Request,200,OK,Thread Group 1-1,text,true,,1130253,156,1,1,https://www.trendyol.com/akvaryum-balik-yemleri?qs=navigation,852,0,0
1551114739555,539,HTTP Request,200,OK,Thread Group 1-1,text,true,,1129205,160,1,1,https://www.trendyol.com/akvaryum-bakim-malzemeleri?qs=navigation,308,0,0
1551114740094,139,HTTP Request,200,OK,Thread Group 1-1,text,true,,387081,142,1,1,https://www.trendyol.com/Butik/Liste/Elektronik,59,0,29
1551114740233,614,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123550,152,1,1,https://www.trendyol.com/elektrikli-supurge?qs=navigation,364,0,0
1551114740847,570,HTTP Request,200,OK,Thread Group 1-1,text,true,,1111884,137,1,1,https://www.trendyol.com/utu?qs=navigation,344,0,0
1551114741417,612,HTTP Request,200,OK,Thread Group 1-1,text,true,,1115880,148,1,1,https://www.trendyol.com/kahve-makinesi?qs=navigation,388,0,0
1551114742029,622,HTTP Request,200,OK,Thread Group 1-1,text,true,,1112913,157,1,1,https://www.trendyol.com/blender-ve-blender-seti?qs=navigation,383,0,0
1551114742651,649,HTTP Request,200,OK,Thread Group 1-1,text,true,,1134468,144,1,1,https://www.trendyol.com/su-isitici?qs=navigation,428,0,31
1551114743300,545,HTTP Request,200,OK,Thread Group 1-1,text,true,,1114231,147,1,1,https://www.trendyol.com/tost-makinesi?qs=navigation,318,0,0
1551114743845,645,HTTP Request,200,OK,Thread Group 1-1,text,true,,1121278,148,1,1,https://www.trendyol.com/tiras-makinesi?qs=navigation,389,0,0
1551114744490,639,HTTP Request,200,OK,Thread Group 1-1,text,true,,1118973,154,1,1,https://www.trendyol.com/sac-kurutma-makinesi?qs=navigation,410,0,0
1551114745129,632,HTTP Request,200,OK,Thread Group 1-1,text,true,,1195234,150,1,1,https://www.trendyol.com/sac-duzlestirici?qs=navigation,390,0,29
1551114745761,607,HTTP Request,200,OK,Thread Group 1-1,text,true,,1129525,144,1,1,https://www.trendyol.com/sac-masasi?qs=navigation,381,0,0
1551114746368,735,HTTP Request,200,OK,Thread Group 1-1,text,true,,1189998,149,1,1,https://www.trendyol.com/epilasyon-aleti?qs=navigation,497,0,0
1551114747103,605,HTTP Request,200,OK,Thread Group 1-1,text,true,,1120365,146,1,1,https://www.trendyol.com/cep-telefonu?qs=navigation,358,0,0
1551114747708,653,HTTP Request,200,OK,Thread Group 1-1,text,true,,1125630,148,1,1,https://www.trendyol.com/kapak-ve-kilif?qs=navigation,413,0,32
1551114748361,673,HTTP Request,200,OK,Thread Group 1-1,text,true,,1122183,148,1,1,https://www.trendyol.com/sarj-cihazlari?qs=navigation,363,0,0
1551114749034,616,HTTP Request,200,OK,Thread Group 1-1,text,true,,1151556,153,1,1,https://www.trendyol.com/tasinabilir-batarya?qs=navigation,333,0,0
1551114749650,657,HTTP Request,200,OK,Thread Group 1-1,text,true,,1138719,140,1,1,https://www.trendyol.com/laptop?qs=navigation,349,0,0
1551114750307,623,HTTP Request,200,OK,Thread Group 1-1,text,true,,1121302,155,1,1,https://www.trendyol.com/mouse-mousepad+klavye?qs=navigation,382,0,29
1551114750930,596,HTTP Request,200,OK,Thread Group 1-1,text,true,,1132290,141,1,1,https://www.trendyol.com/monitor?qs=navigation,347,0,0
1551114751526,594,HTTP Request,200,OK,Thread Group 1-1,text,true,,1119610,140,1,1,https://www.trendyol.com/tablet?qs=navigation,332,0,0
1551114752120,643,HTTP Request,200,OK,Thread Group 1-1,text,true,,1133216,166,1,1,https://www.trendyol.com/playstation-oyunlari+playstation?qs=navigation,373,0,0
1551114752763,504,HTTP Request,200,OK,Thread Group 1-1,text,true,,763726,142,1,1,https://www.trendyol.com/nintendo?qs=navigation,342,0,30
1551114753266,688,HTTP Request,200,OK,Thread Group 1-1,text,true,,1115040,152,1,1,https://www.trendyol.com/xbox-oyunlari+xbox?qs=navigation,388,0,0
1551114753954,576,HTTP Request,200,OK,Thread Group 1-1,text,true,,1113150,153,1,1,https://www.trendyol.com/konsol-aksesuarlari?qs=navigation,322,0,0
1551114754530,745,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123837,144,1,1,https://www.trendyol.com/televizyon?qs=navigation,475,0,0
1551114755275,683,HTTP Request,200,OK,Thread Group 1-1,text,true,,1126494,142,1,1,https://www.trendyol.com/kulaklik?qs=navigation,426,0,29
1551114755958,572,HTTP Request,200,OK,Thread Group 1-1,text,true,,1127547,142,1,1,https://www.trendyol.com/hoparlor?qs=navigation,331,0,0
1551114756531,560,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123121,155,1,1,https://www.trendyol.com/kablo-sarf-malzemeler?qs=navigation,331,0,0
1551114757091,596,HTTP Request,200,OK,Thread Group 1-1,text,true,,1126718,152,1,1,https://www.trendyol.com/projeksiyon-cihazi?qs=navigation,358,0,0
1551114757687,570,HTTP Request,200,OK,Thread Group 1-1,text,true,,1067870,151,1,1,https://www.trendyol.com/ev-sinema-sistemi?qs=navigation,352,0,30
1551114758257,633,HTTP Request,200,OK,Thread Group 1-1,text,true,,1142533,142,1,1,https://www.trendyol.com/ankastre?qs=navigation,394,0,0
1551114758890,618,HTTP Request,200,OK,Thread Group 1-1,text,true,,1131504,144,1,1,https://www.trendyol.com/ocak+firin?qs=navigation,381,0,0
1551114759508,564,HTTP Request,200,OK,Thread Group 1-1,text,true,,1128864,143,1,1,https://www.trendyol.com/buzdolabi?qs=navigation,330,0,0
1551114760072,581,HTTP Request,200,OK,Thread Group 1-1,text,true,,1136704,150,1,1,https://www.trendyol.com/camasir-makinesi?qs=navigation,346,0,28
1551114760654,578,HTTP Request,200,OK,Thread Group 1-1,text,true,,1127943,150,1,1,https://www.trendyol.com/bulasik-makinesi?qs=navigation,349,0,0
1551114761232,656,HTTP Request,200,OK,Thread Group 1-1,text,true,,1148272,139,1,1,https://www.trendyol.com/klima?qs=navigation,416,0,0
1551114761888,649,HTTP Request,200,OK,Thread Group 1-1,text,true,,1294133,145,1,1,https://www.trendyol.com/akilli-saat?qs=navigation,387,0,0
1551114762537,696,HTTP Request,200,OK,Thread Group 1-1,text,true,,1126473,149,1,1,https://www.trendyol.com/akilli-bileklik?qs=navigation,464,0,30
1551114763234,616,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123952,150,1,1,https://www.trendyol.com/tasinabilir-disk?qs=navigation,386,0,0
1551114763851,576,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123219,144,1,1,https://www.trendyol.com/usb-bellek?qs=navigation,347,0,0
1551114764427,618,HTTP Request,200,OK,Thread Group 1-1,text,true,,1141517,146,1,1,https://www.trendyol.com/ssd-harddisk?qs=navigation,350,0,0
1551114765045,656,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123749,146,1,1,https://www.trendyol.com/hafiza-karti?qs=navigation,426,0,29
1551114765702,548,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123932,148,1,1,https://www.trendyol.com/aksiyon-kamera?qs=navigation,315,0,0
1551114766250,529,HTTP Request,200,OK,Thread Group 1-1,text,true,,1121323,142,1,1,https://www.trendyol.com/ag-modem?qs=navigation,294,0,0
1551114766779,1003,HTTP Request,200,OK,Thread Group 1-1,text,true,,1257934,148,1,1,https://www.trendyol.com/laptop-cantasi?qs=navigation,386,0,0
1551114767782,970,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123342,149,1,1,https://www.trendyol.com/yazici-tarayici?qs=navigation,375,0,49
1551114768752,132,HTTP Request,200,OK,Thread Group 1-1,text,true,,389809,143,1,1,https://www.trendyol.com/Butik/Liste/Supermarket,31,0,0
1551114768884,647,HTTP Request,200,OK,Thread Group 1-1,text,true,,1135783,157,1,1,https://www.trendyol.com/camasir-yikama-urunleri?qs=navigation,338,0,0
1551114769531,632,HTTP Request,200,OK,Thread Group 1-1,text,true,,1139620,157,1,1,https://www.trendyol.com/bulasik-yikama-urunleri?qs=navigation,320,0,0
1551114770163,606,HTTP Request,200,OK,Thread Group 1-1,text,true,,1128083,154,1,1,https://www.trendyol.com/ev-temizlik-urunleri?qs=navigation,348,0,31
1551114770769,588,HTTP Request,200,OK,Thread Group 1-1,text,true,,1129874,158,1,1,https://www.trendyol.com/ev-ve-temizlik-gerecleri?qs=navigation,357,0,0
1551114771357,561,HTTP Request,200,OK,Thread Group 1-1,text,true,,1116782,148,1,1,https://www.trendyol.com/kagit-urunleri?qs=navigation,335,0,0
1551114771918,1075,HTTP Request,200,OK,Thread Group 1-1,text,true,,1145550,149,1,1,https://www.trendyol.com/atistirmaliklar?qs=navigation,843,0,0
1551114772993,570,HTTP Request,200,OK,Thread Group 1-1,text,true,,1123020,153,1,1,https://www.trendyol.com/kahvaltilik-urunler?qs=navigation,347,0,29
1551114773563,1076,HTTP Request,200,OK,Thread Group 1-1,text,true,,1120262,141,1,1,https://www.trendyol.com/baharat?qs=navigation,838,0,0
1551114774639,591,HTTP Request,200,OK,Thread Group 1-1,text,true,,1139471,140,1,1,https://www.trendyol.com/caylar?qs=navigation,365,0,0
1551114775230,588,HTTP Request,200,OK,Thread Group 1-1,text,true,,1128143,139,1,1,https://www.trendyol.com/kahve?qs=navigation,358,0,30
1551114775818,565,HTTP Request,200,OK,Thread Group 1-1,text,true,,1129834,144,1,1,https://www.trendyol.com/agiz-bakim?qs=navigation,340,0,0
1551114776383,589,HTTP Request,200,OK,Thread Group 1-1,text,true,,1138361,144,1,1,https://www.trendyol.com/sac-bakimi?qs=navigation,359,0,0
1551114776973,578,HTTP Request,200,OK,Thread Group 1-1,text,true,,1087370,154,1,1,https://www.trendyol.com/tiras-agda-epilasyon?qs=navigation,355,0,0
1551114777551,585,HTTP Request,200,OK,Thread Group 1-1,text,true,,1082955,146,1,1,https://www.trendyol.com/vucut-bakimi?qs=navigation,364,0,30
1551114778136,582,HTTP Request,200,OK,Thread Group 1-1,text,true,,1131157,145,1,1,https://www.trendyol.com/cilt-bakimi?qs=navigation,356,0,0
1551114778718,333,HTTP Request,200,OK,Thread Group 1-1,text,true,,1015325,146,1,1,https://www.trendyol.com/kadin-hijyen?qs=navigation,135,0,0
1551114779051,624,HTTP Request,200,OK,Thread Group 1-1,text,true,,1147875,161,1,1,https://www.trendyol.com/sporcu-besinleri-supplement?qs=navigation,391,0,0
1551114779675,596,HTTP Request,200,OK,Thread Group 1-1,text,true,,1127168,161,1,1,https://www.trendyol.com/gida-takviyeleri-vitaminler?qs=navigation,374,0,29
1551114780271,570,HTTP Request,200,OK,Thread Group 1-1,text,true,,1128319,146,1,1,https://www.trendyol.com/genel-saglik?qs=navigation,340,0,0
1551114780841,349,HTTP Request,200,OK,Thread Group 1-1,text,true,,1064064,156,1,1,https://www.trendyol.com/cinsel-saglik-urunleri?qs=navigation,144,0,0
1551114781190,599,HTTP Request,200,OK,Thread Group 1-1,text,true,,1162995,145,1,1,https://www.trendyol.com/kedi-mamasi?qs=navigation,366,0,0
1551114781790,619,HTTP Request,200,OK,Thread Group 1-1,text,true,,1158237,146,1,1,https://www.trendyol.com/kopek-mamasi?qs=navigation,382,0,29
1551114782409,563,HTTP Request,200,OK,Thread Group 1-1,text,true,,1126919,143,1,1,https://www.trendyol.com/kedi-kumu?qs=navigation,334,0,0
1551114782971,543,HTTP Request,200,OK,Thread Group 1-1,text,true,,1132252,168,1,1,https://www.trendyol.com/kedi-oyuncaklari+kopek-oyuncaklari?qs=navigation,318,0,0
1551114783514,586,HTTP Request,200,OK,Thread Group 1-1,text,true,,1127702,187,1,1,https://www.trendyol.com/akvaryum-urunleri+kemirgen-urunleri+surungen-urunleri?qs=navigation,364,0,0
1551114784100,506,HTTP Request,200,OK,Thread Group 1-1,text,true,,799794,176,1,1,https://www.trendyol.com/ev-bakim-ve-temizlik/sonett+desert-essence?qs=navigation,336,0,30
1551114784607,777,HTTP Request,200,OK,Thread Group 1-1,text,true,,1033649,269,1,1,https://www.trendyol.com/kozmetik/logona+sonett+the-lifeco+sante+aksu-vital+desert-essence+kiss-my-face+shiffa-home+softem+cotoneve+natracare+seventh-generation?qs=navigation,538,0,0
1551114785384,457,HTTP Request,200,OK,Thread Group 1-1,text,true,,787073,202,1,1,https://www.trendyol.com/gida-urunleri+icecek-urunleri/kocamaar+kuru-yesil+aktar-diyari+herby?qs=navigation,287,0,0
1551114785841,459,HTTP Request,200,OK,Thread Group 1-1,text,true,,1088952,128,1,1,https://www.trendyol.com/Markalar,242,0,0
1551114786300,626,HTTP Request,200,OK,Thread Group 1-1,text,true,,963982,134,1,1,https://www.trendyol.com/avon?qs=footer,426,0,30
1551114786927,225,HTTP Request,200,OK,Thread Group 1-1,text,true,,740179,135,1,1,https://www.trendyol.com/bambi?qs=footer,78,0,0
1551114787152,406,HTTP Request,200,OK,Thread Group 1-1,text,true,,753622,137,1,1,https://www.trendyol.com/bershka?qs=footer,238,0,0
1551114787559,1071,HTTP Request,200,OK,Thread Group 1-1,text,true,,1207575,137,1,1,https://www.trendyol.com/bonprix?qs=footer,833,0,0
1551114788631,455,HTTP Request,200,OK,Thread Group 1-1,text,true,,796767,142,1,1,https://www.trendyol.com/calvin-klein?qs=footer,290,0,29
1551114789087,603,HTTP Request,200,OK,Thread Group 1-1,text,true,,1074236,137,1,1,https://www.trendyol.com/defacto?qs=footer,386,0,0
1551114789690,605,HTTP Request,200,OK,Thread Group 1-1,text,true,,967448,137,1,1,https://www.trendyol.com/derimod?qs=footer,393,0,0
1551114790296,363,HTTP Request,200,OK,Thread Group 1-1,text,true,,740003,144,1,1,https://www.trendyol.com/emporio-armani?qs=footer,222,0,0
1551114790659,520,HTTP Request,200,OK,Thread Group 1-1,text,true,,791199,135,1,1,https://www.trendyol.com/hotic?qs=footer,357,0,30
1551114791180,266,HTTP Request,200,OK,Thread Group 1-1,text,true,,851028,136,1,1,https://www.trendyol.com/hummel?qs=footer,103,0,0
1551114791446,218,HTTP Request,200,OK,Thread Group 1-1,text,true,,769443,134,1,1,https://www.trendyol.com/inci?qs=footer,72,0,0
1551114791664,449,HTTP Request,200,OK,Thread Group 1-1,text,true,,733747,137,1,1,https://www.trendyol.com/ipekyol?qs=footer,292,0,0
1551114792113,407,HTTP Request,200,OK,Thread Group 1-1,text,true,,718118,135,1,1,https://www.trendyol.com/kenzo?qs=footer,257,0,0
1551114792520,588,HTTP Request,200,OK,Thread Group 1-1,text,true,,1054990,135,1,1,https://www.trendyol.com/koton?qs=footer,372,0,0
1551114793107,632,HTTP Request,200,OK,Thread Group 1-1,text,true,,1033275,137,1,1,https://www.trendyol.com/lacoste?qs=footer,429,0,31
1551114793739,605,HTTP Request,200,OK,Thread Group 1-1,text,true,,1077040,140,1,1,https://www.trendyol.com/lc-waikiki?qs=footer,386,0,0
1551114794344,346,HTTP Request,200,OK,Thread Group 1-1,text,true,,1016413,135,1,1,https://www.trendyol.com/mango?qs=footer,158,0,0
1551114794690,468,HTTP Request,200,OK,Thread Group 1-1,text,true,,1046136,134,1,1,https://www.trendyol.com/mavi?qs=footer,257,0,0
1551114795158,437,HTTP Request,200,OK,Thread Group 1-1,text,true,,712956,137,1,1,https://www.trendyol.com/moncler?qs=footer,287,0,31
1551114795595,367,HTTP Request,200,OK,Thread Group 1-1,text,true,,725977,138,1,1,https://www.trendyol.com/moschino?qs=footer,224,0,0
1551114795963,376,HTTP Request,200,OK,Thread Group 1-1,text,true,,780236,134,1,1,https://www.trendyol.com/mudo?qs=footer,227,0,0
1551114796339,589,HTTP Request,200,OK,Thread Group 1-1,text,true,,1031230,141,1,1,https://www.trendyol.com/new-balance?qs=footer,378,0,0
1551114796929,582,HTTP Request,200,OK,Thread Group 1-1,text,true,,1024935,134,1,1,https://www.trendyol.com/nike?qs=footer,372,0,0
1551114797511,578,HTTP Request,200,OK,Thread Group 1-1,text,true,,875794,139,1,1,https://www.trendyol.com/nine-west?qs=footer,396,0,34
1551114798089,578,HTTP Request,200,OK,Thread Group 1-1,text,true,,989671,143,1,1,https://www.trendyol.com/pierre-cardin?qs=footer,374,0,0
1551114798667,590,HTTP Request,200,OK,Thread Group 1-1,text,true,,982457,138,1,1,https://www.trendyol.com/sahinler?qs=footer,390,0,0
1551114799257,403,HTTP Request,200,OK,Thread Group 1-1,text,true,,718309,134,1,1,https://www.trendyol.com/sans?qs=footer,244,0,0
1551114799661,317,HTTP Request,200,OK,Thread Group 1-1,text,true,,933187,143,1,1,https://www.trendyol.com/trendyolmilla?qs=footer,131,0,30
1551114799978,407,HTTP Request,200,OK,Thread Group 1-1,text,true,,727591,135,1,1,https://www.trendyol.com/twist?qs=footer,230,0,0
1551114800385,955,HTTP Request,200,OK,Thread Group 1-1,text,true,,1207067,134,1,1,https://www.trendyol.com/zara?qs=footer,705,0,0
1551114801340,246,HTTP Request,200,OK,Thread Group 1-1,text,true,,631050,131,1,1,https://www.trendyol.com/Kategoriler,125,0,0
1551114801586,537,HTTP Request,200,OK,Thread Group 1-1,text,true,,1079396,142,1,1,https://www.trendyol.com/abiye-elbise?qs=footer,311,0,0
1551114802123,840,HTTP Request,200,OK,Thread Group 1-1,text,true,,1383884,138,1,1,https://www.trendyol.com/aksesuar?qs=footer,559,0,29
1551114802964,700,HTTP Request,200,OK,Thread Group 1-1,text,true,,1253194,138,1,1,https://www.trendyol.com/ayakkabi?qs=footer,455,0,0
1551114803664,542,HTTP Request,200,OK,Thread Group 1-1,text,true,,1016334,141,1,1,https://www.trendyol.com/aydinlatici?qs=footer,335,0,0
1551114804206,679,HTTP Request,200,OK,Thread Group 1-1,text,true,,1220273,133,1,1,https://www.trendyol.com/bot?qs=footer,433,0,30
1551114804885,1069,HTTP Request,200,OK,Thread Group 1-1,text,true,,1124235,141,1,1,https://www.trendyol.com/buyuk-beden?qs=footer,834,0,0
1551114805954,637,HTTP Request,200,OK,Thread Group 1-1,text,true,,1191454,135,1,1,https://www.trendyol.com/ceket?qs=footer,395,0,0
1551114806591,638,HTTP Request,200,OK,Thread Group 1-1,text,true,,1131227,141,1,1,https://www.trendyol.com/cilt-bakimi?qs=footer,409,0,39
1551114807230,752,HTTP Request,200,OK,Thread Group 1-1,text,true,,1318720,135,1,1,https://www.trendyol.com/canta?qs=footer,486,0,0
1551114807982,602,HTTP Request,200,OK,Thread Group 1-1,text,true,,1143241,136,1,1,https://www.trendyol.com/elbise?qs=footer,373,0,0
1551114808584,583,HTTP Request,200,OK,Thread Group 1-1,text,true,,1177212,134,1,1,https://www.trendyol.com/etek?qs=footer,349,0,0
1551114809167,639,HTTP Request,200,OK,Thread Group 1-1,text,true,,1131719,143,1,1,https://www.trendyol.com/ev-dekorasyon?qs=footer,410,0,30
1551114809806,513,HTTP Request,200,OK,Thread Group 1-1,text,true,,1044493,137,1,1,https://www.trendyol.com/gecelik?qs=footer,297,0,0
1551114810319,521,HTTP Request,200,OK,Thread Group 1-1,text,true,,991795,138,1,1,https://www.trendyol.com/gelinlik?qs=footer,320,0,0
1551114810840,600,HTTP Request,200,OK,Thread Group 1-1,text,true,,1198849,136,1,1,https://www.trendyol.com/gomlek?qs=footer,361,0,0
1551114811440,581,HTTP Request,200,OK,Thread Group 1-1,text,true,,1124258,143,1,1,https://www.trendyol.com/gunes-gozlugu?qs=footer,355,0,30
1551114812021,637,HTTP Request,200,OK,Thread Group 1-1,text,true,,1174522,138,1,1,https://www.trendyol.com/ic-giyim?qs=footer,399,0,0
1551114812658,638,HTTP Request,200,OK,Thread Group 1-1,text,true,,1032575,136,1,1,https://www.trendyol.com/makyaj?qs=footer,429,0,0
1551114813296,609,HTTP Request,200,OK,Thread Group 1-1,text,true,,1064835,144,1,1,https://www.trendyol.com/maske--peeling?qs=footer,393,0,0
1551114813905,722,HTTP Request,200,OK,Thread Group 1-1,text,true,,1109779,150,1,1,https://www.trendyol.com/mezuniyet-elbiseleri?qs=footer,490,0,29
1551114814627,605,HTTP Request,200,OK,Thread Group 1-1,text,true,,1187135,134,1,1,https://www.trendyol.com/mont?qs=footer,366,0,0
1551114815232,689,HTTP Request,200,OK,Thread Group 1-1,text,true,,1231700,138,1,1,https://www.trendyol.com/pantolon?qs=footer,418,0,0
1551114815921,587,HTTP Request,200,OK,Thread Group 1-1,text,true,,1064645,136,1,1,https://www.trendyol.com/parfum?qs=footer,371,0,30
1551114816508,611,HTTP Request,200,OK,Thread Group 1-1,text,true,,1191173,144,1,1,https://www.trendyol.com/pirlanta-yuzuk?qs=footer,371,0,0
1551114817119,775,HTTP Request,200,OK,Thread Group 1-1,text,true,,1310583,134,1,1,https://www.trendyol.com/saat?qs=footer,504,0,0
1551114817894,673,HTTP Request,200,OK,Thread Group 1-1,text,true,,1251112,143,1,1,https://www.trendyol.com/spor-ayakkabi?qs=footer,422,0,0
1551114818566,595,HTTP Request,200,OK,Thread Group 1-1,text,true,,1164744,142,1,1,https://www.trendyol.com/takim-elbise?qs=footer,362,0,32
1551114819162,528,HTTP Request,200,OK,Thread Group 1-1,text,true,,1149382,146,1,1,https://www.trendyol.com/topuklu-ayakkabi?qs=footer,296,0,0
1551114819690,592,HTTP Request,200,OK,Thread Group 1-1,text,true,,1174147,138,1,1,https://www.trendyol.com/trenckot?qs=footer,354,0,0
1551114820283,472,HTTP Request,200,OK,Thread Group 1-1,text,true,,869510,148,1,1,https://www.trendyol.com/yilbasi-hediyeleri?qs=footer,294,0,0
1551114820755,44,HTTP Request,200,OK,Thread Group 1-1,text,true,,2117,138,1,1,https://www.trendyol.com/international.html,44,0,30
1551114820799,96,HTTP Request,200,OK,Thread Group 1-1,text,true,,343279,133,1,1,https://www.trendyol.com/s/kampanyalar,27,0,0
1551114820895,239,HTTP Request,200,OK,Thread Group 1-1,text,true,,335872,134,1,1,https://www.trendyol.com/Yardim/Sorular,173,0,0
1551114821134,91,HTTP Request,200,OK,Thread Group 1-1,text,true,,320545,143,1,1,https://www.trendyol.com/kullanim_kosullari.html,33,0,0
1551114821225,92,HTTP Request,200,OK,Thread Group 1-1,text,true,,343055,152,1,1,https://www.trendyol.com/kisisel_verilerin_korunmasi.html,28,0,0
